Congo;;29;;22;;PG-13;;Scientist Karen Ross (Laura Linney) is sent by her father-in-law, mogul R.B. Travis (Joe Don Baker), to the Congo to determine the whereabouts of his son's missing diamond-hunting team. Led by expert guide Kelly (Ernie Hudson), Ross and a mismatched search party -- including primatologist Dr. Peter Elliot (Dylan Walsh), treasure hunter Herkermer Homolka (Tim Curry) and a gorilla -- discover a danger far more sinister than anything they expected to find, even in the heart of the jungle.;;Adventure,Action;;Frank Marshall;;1995;;Dylan Walsh,Laura Linney,Ernie Hudson,Tim Curry,Grant Heslov,Joe Don Baker,Lorene Noh,Misty Rosas
Outbreak;;56;;59;;R;;A dangerous airborne virus threatens civilization in this tense thriller. After an African monkey carrying a lethal virus is smuggled into the U.S., an outbreak occurs in a California town. To control the spread of the disease, a team of doctors is brought in that includes a contagious disease expert (Dustin Hoffman) and his ex-wife (Rene Russo). Once the Army intervenes to handle the situation, though, the doctors must fight against the clock to save the town and its residents.;;Drama,Horror,Mystery & thriller,Action;;Wolfgang Petersen;;1995;;Dustin Hoffman,Rene Russo,Morgan Freeman,Kevin Spacey,Cuba Gooding Jr.,Donald Sutherland,Patrick Dempsey,Zakes Mokae,Malick Bowens,Susan Lee Hoffman,Benito Martinez,Leland Hayward III,Dale Dye
Bhaji on the Beach;;59;;87;;R;;Indian women (Kim Vithana, Sarita Khajuria) try but cannot escape their problems on a day trip to a British beach resort.;;Comedy,Drama;;Gurinder Chadha;;1995;;Kim Vithana,Jimmi Harkishin,Sarita Khajuria,Mo Sesay,Lalita Ahmed,Shaheen Khan,Peter Cellier,Zohra Sehgal
Braveheart;;85;;79;;R;;Tells the story of the legendary thirteenth century Scottish hero named William Wallace (Mel Gibson). Wallace rallies the Scottish against the English monarch and Edward I (Peter Hanly) after he suffers a personal tragedy by English soldiers. Wallace gathers a group of amateur warriors that is stronger than any English army.;;History,Biography,War,Drama;;Mel Gibson;;1995;;Mel Gibson,Sophie Marceau,Patrick McGoohan,Catherine McCormack,Brendan Gleeson,James Cosmo,David O'Hara,Angus Macfadyen,Peter Hanly,James Robinson
Death and the Maiden;;81;;82;;R;;Paulina Escobar (Sigourney Weaver) is convinced that the guest (Ben Kingsley) her lawyer husband (Stuart Wilson) brings home is the same man who who kidnapped, tortured and raped her years ago. Holding him captive at gunpoint, she repeatedly attacks him and demands that he confess his crime. Her husband tries to stand by his wife and her claims, but he begins to doubt her story and the claims. She forces her husband to represent the guest in a mock trial that she devises.;;Drama;;Roman Polanski;;1995;;Sigourney Weaver,Ben Kingsley,Stuart Wilson,Karen Strassman,Carlos Moreno,Krystia Mova,Ariel Dorfman,Rafael Yglesias
The Net;;44;;41;;PG-13;;Computer programmer Angela Bennett (Sandra Bullock) starts a new freelance gig and, strangely, all her colleagues start dying. Does it have something to do with the mysterious disc she was given? Her suspicions are raised when, during a trip to Mexico, she's seduced by a handsome stranger (Jeremy Northam) intent on locating the same disc. Soon Angela is tangled up in a far-reaching conspiracy that leads to her identity being erased. Can she stop the same thing from happening to her life?;;Mystery & thriller;;Irwin Winkler;;1995;;Sandra Bullock,Jeremy Northam,Dennis Miller,Diane Baker,Wendy Gazelle,Ken Howard,Ray McKinnon,L. Scott Caldwell
GoldenEye;;83;;79;;PG-13;;When a powerful satellite system falls into the hands of Alec Trevelyan, AKA Agent 006 (Sean Bean), a former ally-turned-enemy, only James Bond (Pierce Brosnan) can save the world from an awesome space weapon that -- in one short pulse -- could destroy the earth! As Bond squares off against his former compatriot, he also battles Trevelyan's stunning ally, Xenia Onatopp (Famke Janssen), an assassin who uses pleasure as her ultimate weapon.;;Action;;Martin Campbell;;1995;;Pierce Brosnan,Sean Bean,Izabella Scorupco,Famke Janssen,Joe Don Baker,Judi Dench,Robbie Coltrane,Tchéky Karyo,Gottfried John,Alan Cumming,Desmond Llewelyn,Samantha Bond,Michael Kitchen,Serena Gordon
Home for the Holidays;;72;;64;;PG-13;;When her teenage daughter opts out of Thanksgiving, single mother Claudia Larson (Holly Hunter) travels alone to her childhood home for an explosive holiday dinner with her dysfunctional family. Claudia quickly tires of her parents, her long-suffering sister (Cynthia Stevenson), her snobby brother-in-law (Steve Guttenberg) and her nutty aunt (Geraldine Chaplin). But the evening gets interesting when sparks fly between Claudia and her brother's handsome friend Leo Fish (Dylan McDermott).;;Other,Comedy;;Jodie Foster;;1995;;Holly Hunter,Robert Downey Jr.,Anne Bancroft,Charles Durning,Dylan McDermott,Geraldine Chaplin,Cynthia Stevenson,Steve Guttenberg,Claire Danes,Austin Pendleton,David Strathairn
Rumble in the Bronx;;65;;80;;R;;Hong Kong policeman Keung (Jackie Chan) arrives in New York for the wedding of his uncle Bill (Bill Tung), a grocer who recently sold his Bronx store to the fetching Elaine (Anita Mui). After a biker gang bursts into the store to wreak havoc, Keung springs into action, giving up his vacation to defend the weak and protect the innocent with his extraordinary martial arts skills. As Keung investigates local gangs, he learns more about a criminal syndicate that needs to be brought to justice.;;Action;;Stanley Tong;;1995;;Jackie Chan,Anita Mui,Bill Tung,Françoise Yip,Marc Akerstream,Garvin Cross,Morgan Lam,Chan Man Ching,Kris Lord,Richard Faraci,Hua Yueh,Jamie Luk,Eddy Ko
Batman Forever;;32;;38;;PG-13;;Batman (Val Kilmer) faces off against two foes: the schizophrenic, horribly scarred former District Attorney Harvey Dent, aka Two-Face (Tommy Lee Jones), and the Riddler (Jim Carrey), a disgruntled ex-Wayne Enterprises inventor seeking revenge against his former employer by unleashing his brain-sucking weapon on Gotham City's residents. As the caped crusader also deals with tortured memories of his parents' murder, he has a new romance, with psychologist Chase Meridian (Nicole Kidman).;;Action,Adventure,Fantasy;;Joel Schumacher;;1995;;Val Kilmer,Tommy Lee Jones,Jim Carrey,Nicole Kidman,Chris O'Donnell,Michael Gough,Pat Hingle,Drew Barrymore,Debi Mazar,Ed Begley Jr.
The Usual Suspects;;96;;88;;R;;"The greatest trick the devil ever pulled was convincing the world he didn't exist," says con man Kint (Kevin Spacey), drawing a comparison to the most enigmatic criminal of all time, Keyser Soze. Kint attempts to convince the feds that the mythic crime lord not only exists, but is also responsible for drawing Kint and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro Harbor - leaving few survivors.;;Crime,Mystery & thriller,Drama;;Bryan Singer;;1995;;Stephen Baldwin,Gabriel Byrne,Chazz Palminteri,Kevin Pollak,Pete Postlethwaite,Kevin Spacey,Suzy Amis,Giancarlo Esposito,Benicio Del Toro,Dan Hedaya,Paul Bartel
Dangerous Minds;;64;;31;;R;;Former Marine Louanne Johnson (Michelle Pfeiffer) lands a gig teaching in a pilot program for bright but underachieving teens at a notorious inner-city high school. After having a terrible first day, she decides she must throw decorum to the wind. When Johnson returns to the classroom, she does so armed with a no-nonsense attitude informed by her military training and a fearless determination to better the lives of her students -- no matter what the cost.;;Drama;;John N. Smith;;1995;;Michelle Pfeiffer,George Dzundza,Courtney B. Vance,Robin Bartlett,Bruklin Harris,Renoly Santiago,Wade Dominguez,Beatrice Winde,Lorraine Toussaint,John Neville
Shallow Grave;;83;;70;;R;;When accountant David (Christopher Eccleston), doctor Juliet (Kerry Fox) and journalist Alex (Ewan McGregor) are searching for a fourth roommate for their trendy flat, they settle on the aloof Hugo (Keith Allen). However, they soon find Hugo dead of a drug overdose, beside a large sum of cash. After some deliberation, the three others decide to keep the money and to dismember and bury Hugo's body. Soon, each roommate starts thinking about keeping all the money by scamming the others.;;Mystery & thriller;;Danny Boyle;;1995;;Kerry Fox,Christopher Eccleston,Ewan McGregor,Ken Stott,Keith Allen,Colin McCredie,Victoria Nairn,Gary Lewis,Jean Marie Coffey,Peter Mullan,Leonard O'Malley,David Scoular,Grant Glendinning,Robert David MacDonald,Frances Low,Bill Denistoun,John Bett,Tony Curran,Elspeth Cameron,Paul Doonan
Species;;31;;42;;R;;When government scientist Xavier Fitch (Ben Kingsley) intercepts a space transmission containing the genetic sequence for an alien life form, he uses it to produce "Sil" (Natasha Henstridge) -- a gorgeous alien-human hybrid. As Fitch's team grows concerned at her rapid rate of growth, Sil wrecks the laboratory and begins a violent quest for a suitable male human to impregnate her. The U.S. government dispatches top assassin Preston Lennox (Michael Madsen) and a team of experts to stop her.;;Sci-fi;;Roger Donaldson;;1995;;Ben Kingsley,Michael Madsen,Alfred Molina,Forest Whitaker,Marg Helgenberger,Natasha Henstridge,Michelle Williams,Jordan Lund
Safe;;75;;87;;R;;Environmental illness sends a California wife (Julianne Moore) to a New Age guru's (Peter Friedman) clinic in New Mexico.;;Drama;;Todd Haynes;;1995;;Julianne Moore,Peter Friedman,Xander Berkeley,Susan Norman,Kate McGregor-Stewart,Mary Carver,Steven Gilborn,April Grace,Peter Crombie,Ronnie Farer,Janel Moloney,Lorna Scott,James LeGros
Richard III;;85;;96;;R;;A murderous lust for the British throne sees Richard III (Ian McKellen) descend into madness. Though the setting is transposed to the 1930s, England is torn by civil war, split between the rivaling houses of York and Lancaster. Richard aspires to a fascist dictatorship, but must first remove the obstacles to his ascension -- among them his brother, his nephews and his brother's wife (Annette Bening). When the Duke of Buckingham (Jim Broadbent) deserts him, Richard's plans are compromised.;;Drama;;Richard Loncraine;;1995;;Ian McKellen,Annette Bening,Jim Broadbent,Robert Downey Jr.,Nigel Hawthorne,Kristin Scott Thomas,Maggie Smith,John Wood,Adrian Dunbar,Dominic West
Waterworld;;43;;48;;PG-13;;After the melting of the polar ice caps, most of the globe is underwater. Some humans have survived, and even fewer still, notably the Mariner (Kevin Costner), have adapted to the ocean by developing gills. A loner by nature, the Mariner reluctantly befriends Helen (Jeanne Tripplehorn) and her young companion, Enola (Tina Majorino), as they escape from a hostile artificial island. Soon the sinister Smokers are pursuing them in the belief that Enola holds the key to finding the mythical Dryland.;;Sci-fi,Action;;Kevin Reynolds;;1995;;Kevin Costner,Dennis Hopper,Jeanne Tripplehorn,Tina Majorino,Michael Jeter,Gerard Murphy,R.D. Call,Kim Coates,John Fleck,Robert Joy,Jack Black,John Toles-Bey,Zitto Kazann,Zakes Mokae,Sab Shimono
First Knight;;54;;43;;PG-13;;Handsome swordsman Lancelot (Richard Gere) is incredibly skilled at fighting, but when he meets the lovely Guinevere (Julia Ormond), he can't seem to get past her defenses. She is betrothed to King Arthur (Sean Connery) and plans to go ahead with the wedding, despite her attraction to Lancelot. When the devious warrior Malagant (Ben Cross) rises up against Arthur, Lancelot must try to put his feelings aside and defend his king, Guinevere and all of Camelot.;;Romance,Adventure,Action;;Jerry Zucker;;1995;;Sean Connery,Richard Gere,Julia Ormond,Ben Cross,Liam Cunningham,Christopher Villiers,Valentine Pelka,Colin McCormack,Ralph Ineson,John Gielgud
Heat;;94;;87;;R;;Master criminal Neil McCauley (Robert De Niro) is trying to control the rogue actions of one of his men, while also planning one last big heist before retiring. Meanwhile, Lieutenant Hanna (Al Pacino) attempts to track down McCauley as he deals with the chaos in his own life, including the infidelity of his wife (Diane Venora) and the mental health of his stepdaughter (Natalie Portman). McCauley and Hanna discover a mutual respect, even as they try to thwart each other's plans.;;Crime,Drama;;Michael Mann;;1995;;Al Pacino,Robert De Niro,Val Kilmer,Jon Voight,Tom Sizemore,Diane Venora,Amy Brenneman,Ashley Judd,Mykelti Williamson,Wes Studi,Ted Levine,Dennis Haysbert,William Fichtner,Natalie Portman,Tom Noonan,Kevin Gage,Hank Azaria,Susan Traylor,Kim Staunton,Danny Trejo
12 Monkeys;;88;;89;;R;;Traveling back in time isn't simple, as James Cole (Bruce Willis) learns the hard way. Imprisoned in the 2030s, James is recruited for a mission that will send him back to the 1990s. Once there, he's supposed to gather information about a nascent plague that's about to exterminate the vast majority of the world's population. But, aside from the manic Jeffrey (Brad Pitt), he gets little in the way of cooperation, not least from medical gatekeepers like Dr. Kathryn Railly (Madeleine Stowe).;;Sci-fi,Mystery & thriller;;Terry Gilliam;;1995;;Bruce Willis,Madeleine Stowe,Brad Pitt,Christopher Plummer,Jon Seda,Joseph Melito,Michael Chance,Vernon Campbell
Apollo 13;;87;;96;;PG;;This Hollywood drama is based on the events of the Apollo 13 lunar mission, astronauts Jim Lovell (Tom Hanks), Fred Haise (Bill Paxton) and Jack Swigert (Kevin Bacon) find everything going according to plan after leaving Earth's orbit. However, when an oxygen tank explodes, the scheduled moon landing is called off. Subsequent tensions within the crew and numerous technical problems threaten both the astronauts' survival and their safe return to Earth.;;History,Drama;;Ron Howard;;1995;;Tom Hanks,Bill Paxton,Kevin Bacon,Gary Sinise,Ed Harris,Kathleen Quinlan,David Andrews,Xander Berkeley,Christian Clemenson,Brett Cullen,Loren Dean,Clint Howard,Ben Marley,Marc McClure,Tracy Reiner
While You Were Sleeping;;79;;81;;PG;;Lonely transit worker Lucy Eleanor Moderatz (Sandra Bullock) pulls her longtime crush, Peter (Peter Gallagher), from the path of an oncoming train. At the hospital, doctors report that he's in a coma, and a misplaced comment from Lucy causes Peter's family to assume that she is his fiancée. When Lucy doesn't correct them, they take her into their home and confidence. Things get even more complicated when she finds herself falling for Peter's sheepish brother, Jack (Bill Pullman).;;Romance,Comedy;;Jon Turteltaub;;1995;;Sandra Bullock,Bill Pullman,Peter Gallagher,Peter Boyle,Jack Warden,Glynis Johns,Micole Mercurio,Jason Bernard,Michael Rispoli,Ally Walker,Monica Keena
The American President;;77;;91;;PG-13;;With the end of his first term in sight, widowed U.S. President Andrew Shepherd (Michael Douglas) knows that overwhelming public support will guarantee his re-election. But when he falls in love with lobbyist Sydney Ellen Wade (Annette Bening), Shepherd's supporters question the relationship, and his approval ratings drop. As a rival presidential candidate goes on the attack, Shepherd must choose between his political career and his love for Sydney.;;Romance,Comedy,Drama;;Rob Reiner;;1995;;Michael Douglas,Annette Bening,Martin Sheen,Michael J. Fox,David Paymer,Samantha Mathis,John Mahoney,Anna Deavere Smith,Nina Siemaszko,Wendie Malick,Shawna Waldron,Richard Dreyfuss,Ron Canada
Mortal Kombat;;57;;45;;PG-13;;Lord Rayden (Christopher Lambert) handpicks three martial artists -- federal agent Sonya Blade (Bridgette Wilson), Shaolin monk Lui Kang (Robin Shou) and action movie sensation Johnny Cage (Linden Ashby) -- and mentors them. After intense training, Rayden transports the trio to Outworld, the site of an inter-dimensional fighting tournament. There, the three humans must defeat the demonic warriors of the evil Shang Sung (Cary-Hiroyuki Tagawa) -- or allow Sung to take over the Earth.;;Action;;Paul W.S. Anderson;;1995;;Robin Shou,Linden Ashby,Bridgette Wilson-Sampras,Cary-Hiroyuki Tagawa,Talisa Soto,Christopher Lambert,Trevor Goddard,Chris Casamassa
The Brady Bunch Movie;;47;;63;;PG-13;;The Bradys of the popular '70s sitcom get thrust into the '90s, with a whole new set of problems. The family's house is in danger of being taken away by developer Larry Dittmeyer (Michael McKean) if the ever-positive brood can't come up with $20,000. Parents Mike (Gary Cole) and Carol (Shelley Long) initially don't fret, until Mike has difficulty getting any of his architectural designs sold. Fearing the worst, the six Brady kids decide to enter a talent contest and raise the money themselves.;;Comedy;;Betty Thomas;;1995;;Shelley Long,Gary Cole,Michael McKean,Jean Smart,Henriette Mantel,Christopher Daniel Barnes,Christine Taylor,Paul Sutera,Jennifer Elise Cox,Jesse Lee Soffer,Olivia Hack,David Graf,Jack Noseworthy,Shane Conrad,RuPaul,Ann B. Davis,Florence Henderson
Leaving Las Vegas;;85;;91;;R;;Adapted from the novel by John O'Brien, this acclaimed drama follows alcoholic screenwriter Ben Sanderson (Nicolas Cage) as he drinks himself into oblivion in Las Vegas. When Ben meets the beautiful prostitute Sera (Elisabeth Shue), they strike up an unconventional relationship -- one where she can't ask him to curb his drinking, and he can't fault her for her job. Though they offer each other support, Ben's self-destruction threatens to eclipse their bond.;;Drama;;Mike Figgis;;1995;;Nicolas Cage,Elisabeth Shue,Julian Sands,Richard Lewis,Valeria Golino,Graham Beckel,R. Lee Ermey,Laurie Metcalf,David Brisbin,Xander Berkeley,Lou Rawls
The Bridges of Madison County;;87;;90;;PG-13;;A moving love story about a photographer on assignment to shoot the historic bridges of Madison County. He meets a housewife, whose husband and children are away on a trip, and the film traces a brief affair that is never sordid but instead one of two soul mates who have met too late.;;Romance,Drama;;Clint Eastwood;;1995;;Clint Eastwood,Meryl Streep,Annie Corley,Victor Slezak,Jim Haynie,Sarah Kathryn Schmitt,Christopher Kroon,Phyllis Lyons,Debra Monk,Richard Lage,Michelle Benes,Alison Wiegert,Brandon Bobst,Pearl Faessler,R.E. Faessler,Tania Mishler,Billie McNabb,Art Breese,Lana Schwab,Larry Loury
The Basketball Diaries;;76;;46;;R;;Jim Carroll (Leonardo DiCaprio) is consumed by his life as a high school basketball star. Pressured by a wicked coach (Bruno Kirby) and a concerned mother (Lorraine Bracco), Jim develops an appetite for heroin. Soon, the mean streets of New York City have replaced the basketball court as his main destination. Jim and his friends scrounge, steal and prostitute themselves to score drugs. Jim's only chance to escape addiction may be Reggie (Ernie Hudson), a neighborhood friend and hoops companion.;;Drama;;Scott Kalvert;;1995;;Leonardo DiCaprio,Bruno Kirby,Lorraine Bracco,Ernie Hudson,Patrick McGaw,James Madio,Mark Wahlberg,Barton Heyman,Roy Cooper,Josh Mostel,Juliette Lewis,Michael Rapaport,Michael Imperioli,Manny Alfaro
Rob Roy;;75;;73;;R;;In 18th century Scotland, Robert Roy MacGregor (Liam Neeson) is the head of a proud Highlands clan that herds cattle. Rob takes a one thousand pound loan from the Marquis of Montrose (John Hurt) to feed his people through the upcoming winter -- before his friend MacDonald (Eric Stoltz) can return with the money, he is murdered by swordsman Archibald Cunningham (Tim Roth). Rob is forced to go on the run and eventually confronts Cunningham after he rapes his wife (Jessica Lange).;;Drama,Biography;;Michael Caton-Jones;;1995;;Liam Neeson,Jessica Lange,John Hurt,Tim Roth,Eric Stoltz,Andrew Keir,Brian Cox,Brian McCardie,Gilbert Martin,Vicki Masson
The City of Lost Children;;90;;79;;R;;Old and decrepit Krank (Daniel Emilfork) has lost his capacity for dreaming and is attempting to fight death by stealing the dreams of children. Krank's cadre of cloned henchmen (Dominique Pinon) snatch 5-year-old Denree (Joseph Lucien) to subject him to the horrific dream-retrieval process. The boy's father, One (Ron Perlman), the hulking strongman of a traveling circus, and his precocious 9-year-old friend, Miette (Judith Vittet), join forces to defeat Krank's minions and save Denree.;;Fantasy;;Marc Caro,Jean-Pierre Jeunet;;1995;;Ron Perlman,Daniel Emilfork,Judith Vittet,Dominique Pinon,Jean-Claude Dreyfus,Geneviève Brunet,Odile Mallet,Mireille Mossé,Serge Merlin,François Hadji-Lazaro,Rufus,Ticky Holgado,Jean-Louis Trintignant,Joseph Lucien
Kids;;77;;46;;NC;;Amoral teen Telly (Leo Fitzpatrick) has made it his goal to sleep with as many virgin girls as possible -- but he doesn't tell them that he's HIV positive. While on the hunt for his latest conquest, Telly and his best friend, Casper (Justin Pierce), smoke pot and steal from shops around New York. Meanwhile, Jenny (Chloë Sevigny), one of Telly's early victims, makes it her mission to save other girls from him. But before she has a chance to confront him at a party, everything goes horribly wrong.;;Drama;;Larry Clark;;1995;;Leo Fitzpatrick,Justin Pierce,Chloë Sevigny,Sarah Henderson,Rosario Dawson,Harold Hunter,Yakira Peguero,Joseph Knofelmacher
The Quick and the Dead;;53;;58;;R;;A mysterious woman gunslinger, Ellen (Sharon Stone), saunters into the town of Redemption looking for revenge. Her father was killed by the town's sadistic mayor, Herod (Gene Hackman), who is in the midst of organizing a quick-draw tournament. The lady enters, joining a cast of miscreants and outlaws for a brutal competition in which the loser dies. Among the competitors is "The Kid" (Leonardo DiCaprio), an upstart who has his own score to settle with Herod.;;Western,Action;;Sam Raimi;;1995;;Sharon Stone,Gene Hackman,Russell Crowe,Leonardo DiCaprio,Tobin Bell,Roberts Blossom,Kevin Conway,Keith David,Lance Henriksen,Pat Hingle,Gary Sinise,Mark Boone Junior,Olivia Burnette,Fay Masterson,Raynor Scheine,Woody Strode,Jerry Swindall,Scott Spiegel,Jonothon Gill
Nixon;;74;;75;;R;;This film is a biographical examination of former U.S. President Richard Nixon (Anthony Hopkins). The non-chronological narrative explores Nixon's personal and professional life, touching on his youth, college years, and political triumphs and failures. Nixon is seen as a child born to austere Quaker parents, as a young attorney wooing his future wife, Pat (Joan Allen), and as an astute but dour politician. After finally becoming president, Nixon is embroiled in the infamous Watergate scandal.;;Drama,History,Biography;;Oliver Stone;;1995;;Anthony Hopkins,Joan Allen,Powers Boothe,Ed Harris,Bob Hoskins,E.G. Marshall,David Paymer,David Hyde Pierce,Paul Sorvino,Mary Steenburgen,J.T. Walsh,James Woods,Brian Bedford,Kevin Dunn,Fyvush Finkel,Annabeth Gish,Tony Goldwyn,Larry Hagman,Edward Herrmann,Madeline Kahn
Cutthroat Island;;40;;38;;PG-13;;Feisty Morgan Adams (Geena Davis) inherits her late buccaneer father's galleon and one-third of a map to buried treasure located on Cutthroat Island. The map had been tattooed on her father's scalp, and to find the treasure, she must locate and scalp his two brothers. But Morgan's swashbuckling uncle, Dawg Brown (Frank Langella), wants the treasure for himself, and does battle with his headstrong niece and her unwilling accomplice, Latin-speaking physician William Shaw (Matthew Modine).;;Adventure,Comedy,Action;;Renny Harlin;;1995;;Geena Davis,Matthew Modine,Frank Langella,Maury Chaykin,Patrick Malahide,Stan Shaw,Rex Linn,Paul Dillon,Christopher Masterson,Jimmie F. Skaggs,Harris Yulin
Devil in a Blue Dress;;70;;91;;R;;In late 1940s Los Angeles, Easy Rawlins (Denzel Washington) is an unemployed black World War II veteran with few job prospects. At a bar, Easy meets DeWitt Albright (Tom Sizemore), a mysterious white man looking for someone to investigate the disappearance of a missing white woman named Daphne Monet (Jennifer Beals), who he suspects is hiding out in one of the city's black jazz clubs. Strapped for money and facing house payments, Easy takes the job, but soon finds himself in over his head.;;Crime,Mystery & thriller,Drama;;Carl Franklin;;1995;;Denzel Washington,Tom Sizemore,Jennifer Beals,Don Cheadle,Maury Chaykin,Terry Kinney,Mel Winkler,Albert Hall,Lisa Nicole Carson,Jernard Burks,David Fonteno,Beau Starr,John Roselius,Nicky Corello
Desperado;;79;;67;;R;;Mariachi (Antonio Banderas) plunges headfirst into the dark border underworld when he follows a trail of blood to the last of the infamous Mexican drug lords, Bucho (Joaquim de Almeida), for an action-packed, bullet-riddled showdown. With the help of his best friend (Steve Buscemi) and a beautiful bookstore owner (Salma Hayek), the Mariachi tracks Bucho, takes on his army of desperados, and leaves a trail of blood of his own.;;Action;;Robert Rodriguez;;1995;;Antonio Banderas,Salma Hayek,Joaquim de Almeida,Cheech Marin,Steve Buscemi,Carlos Gomez,Quentin Tarantino,Tito Larriva,Angel Aviles
The Secret of Roan Inish;;87;;96;;PG;;Fiona (Jeni Courtney) is a young Irish girl with an unusual family history, including a long-missing baby brother. When she goes to live with her grandparents on the west coast of Ireland, Fiona hears stories about her ancestors, tales that involve mythical creatures called selkies who can shift from seal to human form. After Fiona ends up on the small island of Roan Inish, her family's ancestral home, she believes she may have found her little brother living by the sea.;;Kids & family,Drama;;John Sayles;;1995;;Mick Lally,Eileen Colgan,John Lynch,Jeni Courtney,Richard Sheridan,Cillian Byrne,Pat Slowey,Dave Duffy,Declan Hannigan,Fergal McElherron,Frankie McCafferty,Gerald Rooney,Susan Lynch,Linda Greer
In the Mouth of Madness;;73;;58;;R;;When horror novelist Sutter Cane (Jürgen Prochnow) goes missing, insurance investigator John Trent (Sam Neill) scrutinizes the claim made by his publisher, Jackson Harglow (Charlton Heston), and endeavors to retrieve a yet-to-be-released manuscript and ascertain the writer's whereabouts. Accompanied by the novelist's editor, Linda Styles (Julie Carmen), and disturbed by nightmares from reading Cane's other novels, Trent makes an eerie nighttime trek to a supernatural town in New Hampshire.;;Horror;;John Carpenter;;1995;;Sam Neill,Julie Carmen,Jürgen Prochnow,Charlton Heston,David Warner,John Glover,Bernie Casey,Peter Jason,Frances Bay
Casino;;93;;79;;R;;In early-1970s Las Vegas, low-level mobster Sam "Ace" Rothstein (Robert De Niro) gets tapped by his bosses to head the Tangiers Casino. At first, he's a great success in the job, but over the years, problems with his loose-cannon enforcer Nicky Santoro (Joe Pesci), his ex-hustler wife Ginger (Sharon Stone), her con-artist ex Lester Diamond (James Woods) and a handful of corrupt politicians put Sam in ever-increasing danger. Martin Scorsese directs this adaptation of Nicholas Pileggi's book.;;Crime,Drama;;Martin Scorsese;;1995;;Robert De Niro,Sharon Stone,Joe Pesci,James Woods,Don Rickles,Alan King,Kevin Pollak,L.Q. Jones,Dick Smothers,Frank Vincent,Joe Bob Briggs,Pasquale Cajano,Melissa Prophet,Bill Allison,Vinny Vella,Oscar Goodman,Catherine Scorsese,Philip Suriano,Erika von Tagen,Frankie Avalon
Judge Dredd;;30;;22;;R;;In the crime-plagued future, the only thing standing between order and chaos is Judge Joseph Dredd (Sylvester Stallone). His duty: police the violent metropolitan sprawls that crowd the decaying earth, and kill criminals on the spot if necessary. The tables are turned, however, when maniacal ex-Judge Rico (Armand Assante) frames Dredd for murder. But, as his opponents soon discover, not even a prison sentence can stop Dredd from doling out his signature brand of justice.;;Sci-fi,Action;;Danny Cannon;;1995;;Sylvester Stallone,Armand Assante,Diane Lane,Rob Schneider,Joan Chen,Jürgen Prochnow,Max von Sydow,Joanna Miles,Balthazar Getty
Sense and Sensibility;;90;;97;;PG;;When Elinor Dashwood's (Emma Thompson) father dies, her family's finances are crippled. After the Dashwoods move to a cottage in Devonshire, Elinor's sister Marianne (Kate Winslet) is torn between the handsome John Willoughby (Greg Wise) and the older Colonel Brandon (Alan Rickman). Meanwhile, Elinor's romantic hopes with Edward Ferrars (Hugh Grant) are hindered due to his prior engagement. Both Elinor and Marianne strive for love while the circumstances in their lives constantly change.;;Romance,Comedy,Drama;;Ang Lee;;1995;;Emma Thompson,Alan Rickman,Kate Winslet,Hugh Grant,James Fleet,Harriet Walter,Gemma Jones,Elizabeth Spriggs,Robert Hardy,Greg Wise,Imelda Staunton,Imogen Stubbs,Hugh Laurie,Emile Francois,Richard Lumsden
Toy Story;;92;;100;;G;;Woody (Tom Hanks), a good-hearted cowboy doll who belongs to a young boy named Andy (John Morris), sees his position as Andy's favorite toy jeopardized when his parents buy him a Buzz Lightyear (Tim Allen) action figure. Even worse, the arrogant Buzz thinks he's a real spaceman on a mission to return to his home planet. When Andy's family moves to a new house, Woody and Buzz must escape the clutches of maladjusted neighbor Sid Phillips (Erik von Detten) and reunite with their boy.;;Animation,Fantasy,Adventure,Comedy,Kids & family;;John Lasseter;;1995;;Tom Hanks,Tim Allen,Don Rickles,Jim Varney,Wallace Shawn,John Ratzenberger,Annie Potts,John Morris,Erik von Detten,Laurie Metcalf,R. Lee Ermey,Sarah Freeman
To Die For;;65;;88;;R;;Suzanne Stone (Nicole Kidman) is a weather reporter at her small-town cable station, but she dreams of being a big-time news anchor. However, she feels that her middle-class husband (Matt Dillon) is holding her back, so she decides to have him murdered. For this, she enlists Jimmy (Joaquin Phoenix), a high school boy who is enamored with her. The plan doesn't work exactly as she intended, though, and her husband's family starts to suspect that she was involved in his death.;;Mystery & thriller,Comedy,Drama;;Gus Van Sant;;1995;;Nicole Kidman,Matt Dillon,Joaquin Phoenix,Casey Affleck,Illeana Douglas,Alison Folland,Dan Hedaya,Wayne Knight,Kurtwood Smith,Holland Taylor,Maria Tucci,Susan Traylor,Buck Henry
