The Blair Witch Project;;56;;86;;R;;Found video footage tells the tale of three film students (Heather Donahue, Joshua Leonard, Michael C. Williams) who've traveled to a small town to collect documentary footage about the Blair Witch, a legendary local murderer. Over the course of several days, the students interview townspeople and gather clues to support the tale's veracity. But the project takes a frightening turn when the students lose their way in the woods and begin hearing horrific noises.;;Horror,Mystery & thriller;;Daniel Myrick,Eduardo Sánchez;;1999;;Heather Donahue,Michael C. Williams,Joshua Leonard,Bob Griffith,Jim King,Sandra Sanchez,Ed Swanson,Patricia DeCou;;https://www.rottentomatoes.com/m/blair_witch_project
Open Your Eyes;;88;;85;;R;;Handsome 25-year-old Cesar (Eduardo Noriega) had it all -- a successful career, expensive cars, a swank bachelor's pad, and an endless string of beautiful and willing women. He is then thrown into a strange psychological mystery after a car accident scars his face and lands him in prison.;;Drama,Mystery & thriller;;Alejandro Amenábar;;1999;;Eduardo Noriega,Penélope Cruz,Chete Lera,Fele Martínez,Najwa Nimri,Gerard Barray,Jorge de Juan,Miguel Palenzuela;;https://www.rottentomatoes.com/m/open_your_eyes_1999
Run Lola Run;;90;;93;;R;;In this visually and conceptually impressive film, two-bit Berlin criminal Manni (Moritz Bleibtreu) delivers some smuggled loot for his boss, Ronnie (Heino Ferch), but accidentally leaves the 100,000 mark payment in a subway car. Given 20 minutes to come up with the money, he calls his girlfriend, Lola (Franka Potente), who sprints through the streets of the city to try to beg the money out of her bank manager father (Herbert Knaup) and get to Manni before he does something desperate.;;Action,Mystery & thriller;;Tom Tykwer;;1999;;Franka Potente,Moritz Bleibtreu,Herbert Knaup,Armin Rohde,Joachim Król,Nina Petri,Heino Ferch,Ludger Pistor;;https://www.rottentomatoes.com/m/run_lola_run
Mansfield Park;;77;;77;;PG-13;;Fanny (Frances O'Connor), born into a poor family, is sent away to live with wealthy uncle Sir Thomas (Harold Pinter), his wife (Lindsay Duncan) and their four children, where she'll be brought up for a proper introduction to society. She is treated unfavorably by her relatives, except for her cousin Edmund (Jonny Lee Miller), whom she grows fond of. However, Fanny's life is thrown into disarray with the arrival of worldly Mary Crawford (Embeth Davidtz) and her brother Henry (Alessandro Nivola).;;Drama,History;;Patricia Rozema;;1999;;Embeth Davidtz,Jonny Lee Miller,Alessandro Nivola,Frances O'Connor,Harold Pinter,Lindsay Duncan,Sheila Gish,James Purefoy,Hugh Bonneville,Justine Waddell,Victoria Hamilton,Sophia Myles,Hilton McRae,Hannah Taylor Gordon,Charles Edwards;;https://www.rottentomatoes.com/m/1093843-mansfield_park
10 Things I Hate About You;;69;;70;;PG-13;;Kat Stratford (Julia Stiles) is beautiful, smart and quite abrasive to most of her fellow teens, meaning that she doesn't attract many boys. Unfortunately for her younger sister, Bianca (Larisa Oleynik), house rules say that she can't date until Kat has a boyfriend, so strings are pulled to set the dour damsel up for a romance. Soon Kat crosses paths with handsome new arrival Patrick Verona (Heath Ledger). Will Kat let her guard down enough to fall for the effortlessly charming Patrick?;;Comedy,Romance;;Gil Junger;;1999;;Heath Ledger,Julia Stiles,Joseph Gordon-Levitt,Larisa Oleynik,David Krumholtz,Andrew Keegan,Susan May Pratt,Gabrielle Union,Larry Miller,Daryl "Chill" Mitchell,Allison Janney,David Leisure,Cameron Fraser,Eric Riedmann,Quinn Maixner,Demegio Kimbrough,Todd Butler,Dennis Mosley,Nick Vukelic,Bianca Kajlich;;https://www.rottentomatoes.com/m/10_things_i_hate_about_you
Mumford;;66;;57;;R;;Dr. Mumford (Loren Dean) is the new psychologist in a small town. His unique style of therapy draws many patients, including a billionaire (Jason Lee) and a woman with chronic fatigue syndrome (Hope Davis). But Mumford also draws the ire of the town's two established doctors (David Paymer, Jane Adams). Resentful of Mumford's success, they hire an attorney (Martin Short) to impugn his character, and together they reveal shocking secrets from Mumford's past.;;Comedy;;Lawrence Kasdan;;1999;;Loren Dean,Hope Davis,Jason Lee,Alfre Woodard,Mary McDonnell,Pruitt Taylor Vince,Zooey Deschanel,Martin Short,David Paymer,Jane Adams,Dana Ivey,Kevin Tighe,Ted Danson,Jason Ritter,Elisabeth Moss,Kirk Fox,Robert Stack,Scott N. Stevens,Eddie Allen,Rick Dial;;https://www.rottentomatoes.com/m/mumford
Payback;;69;;55;;R;;Porter (Mel Gibson) is a thief betrayed by both his wife, Lynn (Deborah Kara Unger), and his partner, Val (Gregg Henry), when he is shot in the back after a heist. Slowly, Porter recovers from his wounds and begins a search for Val, intent on recovering his share of the money they stole together. With the aid of prostitute Rosie (Maria Bello), Porter captures Val but still cannot find his cash. For this, Porter will have to challenge an imposing crime syndicate called the Outfit.;;Action,Mystery & thriller;;Brian Helgeland;;1999;;Mel Gibson,Gregg Henry,Maria Bello,Deborah Kara Unger,David Paymer,Bill Duke,Jack Conley,William Devane,Kris Kristofferson,John Glover,Lucy Liu,Sterling Wolfe,James Coburn;;https://www.rottentomatoes.com/m/1087648-payback
Tumbleweeds;;65;;82;;PG-13;;Whenever trouble strikes in one of her relationships, single mother Mary Jo Walker (Janet McTeer) and her daughter, Ava (Kimberly J. Brown), pack up and move to another city, a routine Ava is tiring of. This time, they are helped on their move to San Diego by trucker Jack Ranson (Gavin O'Connor). While Ava settles in, getting a leading part in the school play, Jack starts dating Mary Jo but soon reveals himself to be controlling and aggressive. Mary Jo prepares to flee again, angering Ava.;;Drama;;Gavin O'Connor;;1999;;Janet McTeer,Kimberly J. Brown,Gavin O'Connor,Jay O. Sanders,Lois Smith,Laurel Holloman,Michael J. Pollard,Noah Emmerich,Ashley Buccille,Cody McMains;;https://www.rottentomatoes.com/m/1093901-tumbleweeds
Twin Falls Idaho;;84;;78;;R;;A stranded woman (Michele Hicks) nurses the sickly one of conjoined twins (Michael Polish, Mark Polish) and then seduces both.;;Drama;;Michael Polish;;1999;;Michael Polish,Mark Polish,Michele Hicks,Jon Gries,Patrick Bauchau,Garrett Morris,William Katt,Lesley Ann Warren,Teresa Hill,Ant,Holly Woodlawn;;https://www.rottentomatoes.com/m/twin_falls_idaho
William Shakespeare's A Midsummer Night's Dream;;60;;67;;PG-13;;This version of the renowned comedic play finds the world of humans intersecting with the realm of magic. The lovely Hermia (Anna Friel) is to wed Demetrius (Christian Bale), but she truly cares for Lysander (Dominic West). Hermia's friend, Helena (Calista Flockhart), is in love with Demetrius, while other romantic entanglements abound in the woods, with married fairy rulers Titania (Michelle Pfeiffer) and Oberon (Rupert Everett) toying with various lovers and each other.;;Comedy;;Michael Hoffman;;1999;;Kevin Kline,Michelle Pfeiffer,Rupert Everett,Stanley Tucci,Calista Flockhart,Anna Friel,Christian Bale,Dominic West,David Strathairn,Sophie Marceau,Roger Rees,Bernard Hill,Bill Irwin,Sam Rockwell,Max Wright,Gregory Jbara,John Sessions,Deirdre Harrison,Heather Parisi,Annalisa Cordone;;https://www.rottentomatoes.com/m/1090918-midsummer_nights_dream
Boys Don't Cry;;87;;89;;R;;Young female-to-male transgender Brandon Teena (Hilary Swank) leaves his hometown under threat when his ex-girlfriend's brother discovers that he's biologically female. Resettling in the small town of Falls City, Nebraska, Brandon falls for Lana (Chloë Sevigny), an aspiring singer, and begins to plan for their future together. But when her ex-convict friends, John (Peter Sarsgaard) and Tom (Brendan Sexton III), learn Brandon's secret, things change very quickly.;;Drama,Biography,Lgbtq+;;Kimberly Peirce;;1999;;Hilary Swank,Chloë Sevigny,Peter Sarsgaard,Brendan Sexton III,Alison Folland,Alicia Goranson,Matt McGrath,Rob Campbell,Jeannetta Arnette;;https://www.rottentomatoes.com/m/boys_dont_cry
The Wood;;92;;61;;R;;Three old friends -- Mike (Omar Epps), Roland (Taye Diggs) and Slim (Richard T. Jones) -- recount memories of their shared childhood in Inglewood, Calif., as they prepare for Roland's wedding to his fiancée, Lisa (LisaRaye). When the groom goes missing without a word, Mike and Slim struggle to find their nervous friend and return him to his impatient bride before the wedding begins. Along the way, they continue to swap stories about lessons learned during their awkward teenage years.;;Drama;;Rick Famuyiwa;;1999;;Omar Epps,Taye Diggs,Richard T. Jones,Sean Nelson,Trent Cameron,Duane Finley,Malinda Williams,De'aundre Bonds,Cynthia Martells,Sanaa Lathan,LisaRaye McCoy,Tamala Jones,Elayn Taylor,Wyking Jones,Jascha Washington,Aiysha Sinclair,Melvin Lyons,Samuel Hiona,Antwon Tanner,John Wesley;;https://www.rottentomatoes.com/m/wood
The Dinner Game;;90;;74;;PG-13;;Wealthy Frenchmen hold a weekly contest to see who can invite the biggest idiot to their dinner parties.;;Comedy;;Francis Veber;;1999;;Jacques Villeret,Thierry Lhermitte,Catherine Frot,Francis Huster,Daniel Prévost,Alexandra Vandernoot,Elvire Melliere,Pétronille Moss,Daniel Martin,Pierre-Arnaud Juin,Edgar Givry;;https://www.rottentomatoes.com/m/dinner_game
Stir of Echoes;;70;;68;;R;;Blue-collar family man Tom Witzky (Kevin Bacon) scoffs at supernatural phenomena -- until he lets his wife's sister, Lisa (Illeana Douglas), put him into a hypnotic trance. Upon waking, Tom realizes he has a psychic connection with his son, Jake (Zachary David Cope). He also has alarming hallucinations of a missing teenage neighbor named Samantha (Jennifer Morrison). Tom, convinced his visions will lead him to the girl, begins a desperate search that puts him into a life-threatening situation.;;Mystery & thriller;;David Koepp;;1999;;Kevin Bacon,Kathryn Erbe,Illeana Douglas,Liza Weil,Kevin Dunn,Conor O'Farrell,Jennifer Morrison,Zachary David Cope,Lisa Lewis,Eddie Bo Smith Jr.,Actor Strus,Stephen Walker,Mary Kay Cook,Larry Neumann;;https://www.rottentomatoes.com/m/stir_of_echoes
Being John Malkovich;;87;;94;;R;;In this quirky cult-favorite comedy, unemployed New York City puppeteer Craig Schwartz (John Cusack) reluctantly takes a temp job as a filing clerk for the eccentric Dr. Lester (Orson Bean). While at work, Craig discovers a portal that leads into the mind of renowned actor John Malkovich. When he lets his attractive co-worker Maxine (Catherine Keener) in on the secret, they begin both an unusual business scheme and an odd relationship that involves Craig's restless wife, Lotte (Cameron Diaz).;;Comedy;;Spike Jonze;;1999;;John Cusack,Cameron Diaz,Catherine Keener,Orson Bean,Mary Kay Place,John Malkovich,Charlie Sheen,Ned Bellamy;;https://www.rottentomatoes.com/m/being_john_malkovich
The Straight Story;;91;;95;;G;;A retired farmer and widower in his 70s, Alvin Straight (Richard Farnsworth) learns one day that his distant brother Lyle (Harry Dean Stanton) has suffered a stroke and may not recover. Alvin is determined to make things right with Lyle while he still can, but his brother lives in Wisconsin, while Alvin is stuck in Iowa with no car and no driver's license. Then he hits on the idea of making the trip on his old lawnmower, thus beginning a picturesque and at times deeply spiritual odyssey.;;Drama;;David Lynch;;1999;;Richard Farnsworth,Sissy Spacek,Jane Galloway Heitz,Everett McGill,Jennifer Edwards-Hughes,Barbara Robertson,John Farley,John Lordan,Harry Dean Stanton;;https://www.rottentomatoes.com/m/straight_story
The End of the Affair;;74;;67;;R;;In the years following World War II, writer Maurice Bendrix (Ralph Fiennes) has an unexpected run-in with Henry Miles (Stephen Rea) and his wife, Sarah (Julianne Moore), with whom he once shared a passionate affair. Henry, who never knew, confides in Maurice that he suspects Sarah of adultery, leading to the hiring of a detective (Ian Hart) to follow her. As Sarah never explained why she called off their affair, Maurice follows the investigation closely, his feelings for her reawakened.;;Drama;;Neil Jordan;;1999;;Ralph Fiennes,Julianne Moore,Stephen Rea,Ian Hart,Samuel Bould,Jason Isaacs,James Bolam,Deborah Findlay;;https://www.rottentomatoes.com/m/1093671-end_of_the_affair
Election;;79;;92;;R;;Jim McAllister (Matthew Broderick), a well-liked high school government teacher, can't help but notice that successful student Tracy Flick (Reese Witherspoon) uses less than ethical tactics to get what she wants. When Tracy runs for school president, Jim feels that she will be a poor influence on the student body and convinces Paul, a dim-witted but popular student athlete, to run against Tracy. When she becomes aware of Jim's secret involvement in the race, a bitter feud is sparked.;;Comedy;;Alexander Payne;;1999;;Matthew Broderick,Reese Witherspoon,Chris Klein,Jessica Campbell,Mark Harelik,Phil Reeves,Molly Hagan,Delaney Driscoll,Colleen Camp,Frankie Ingrassia,Matt Malloy,Jeanine Jackson,Holmes Osborne;;https://www.rottentomatoes.com/m/election
Cruel Intentions;;81;;55;;R;;Annette (Reese Witherspoon) unwittingly becomes a pawn in Sebastian's (Ryan Phillippe) and Kathryn's (Sarah Michelle Gellar) deliciously diabolical wager of sexual conquest when she writes an article in Seventeen Magazine about how she intends to stay pure until she marries her boyfriend. However, Sebastian gets more than he bargained for as he attempts to woo Annette into his bed.;;Drama;;Roger Kumble;;1999;;Sarah Michelle Gellar,Ryan Phillippe,Reese Witherspoon,Selma Blair,Louise Fletcher,Joshua Jackson,Eric Mabius,Sean Patrick Thomas,Swoosie Kurtz,Christine Baranski;;https://www.rottentomatoes.com/m/cruel_intentions
Sweet and Lowdown;;82;;77;;PG-13;;Emmet Ray (Sean Penn) isn't an easy guy to be around -- among other things, he's inconsiderate and egomaniacal. He also happens to be a jazz guitarist with undeniable talent, and despite his many faults, he ends up winning the heart of Hattie (Samantha Morton), a kind young mute woman. Hattie's seemingly endless patience with Emmet is tested, however, with his incessant irresponsibility and infidelity, leading their relationship to the breaking point.;;Drama,Comedy;;Woody Allen;;1999;;Sean Penn,Samantha Morton,Uma Thurman,Brian Markinson,Anthony LaPaglia,Gretchen Mol,Vincent Guastaferro,John Waters,Constance Schulman,Kellie Overbey,James Urbaniak,Mark Damon Johnson,Darryl Alan Reed,Dick Monday;;https://www.rottentomatoes.com/m/sweet_and_lowdown
South Park: The Movie;;88;;80;;R;;In this feature film based on the hit animated series, the third graders of South Park sneak into an R-rated film by ultra-vulgar Canadian television personalities Terrance (Matt Stone) and Phillip (Trey Parker), and emerge with expanded vocabularies that leave their parents and teachers scandalized. When outraged Americans try to censor the film, the controversy becomes a call to war with Canada, and Terrance and Phillip end up on death row -- with only the kids left to save them.;;Animation,Comedy;;Trey Parker;;1999;;Trey Parker,Matt Stone,Mary Kay Bergman,Isaac Hayes,Jesse Howell,Anthony Cross-Thomas,Franchesca Clifford,Bruce Howell,Deb Adair,Jennifer Howell,George Clooney,Eric Idle,Nick Rhodes,Toddy Walters,Stewart Copeland;;https://www.rottentomatoes.com/m/south_park_bigger_longer_and_uncut
Eyes Wide Shut;;74;;76;;R;;After Dr. Bill Hartford's (Tom Cruise) wife, Alice (Nicole Kidman), admits to having sexual fantasies about a man she met, Bill becomes obsessed with having a sexual encounter. He discovers an underground sexual group and attends one of their meetings -- and quickly discovers that he is in over his head.;;Drama;;Stanley Kubrick;;1999;;Tom Cruise,Nicole Kidman,Sydney Pollack,Marie Richardson,Rade Serbedzija,Todd Field,Vinessa Shaw,Alan Cumming,Sky du Mont,Fay Masterson,Leelee Sobieski,Thomas Gibson,Madison Eginton,Louise J. Taylor,Stewart Thorndike,Julienne Davis,Carmela Marner,Tres Hanley,Clarke Hayes,Leslie Lowe;;https://www.rottentomatoes.com/m/eyes_wide_shut
The Girl on the Bridge;;91;;88;;R;;One chilly night, on a Paris bridge, a girl leans out over the Seine with tears in her eyes, contemplating the icy waters below. Suddenly, a stranger with a penetrating gaze emerges out of the darkness, a man who will change her life. It is Gabor, a once brilliant but now fading performer in need of a partner. He has set his sights on this luckless but oddly alluring Adele, a girl with nowhere to go who is shifting nervously on the edge of a decision.;;Comedy,Romance;;Patrice Leconte;;1999;;Daniel Auteuil,Vanessa Paradis,Demetre Georgalas,Isabelle Petit-Jacques,Frederic Pfluger,Catherine Lascault,Mireille Mossé,Didier Lemoine;;https://www.rottentomatoes.com/m/girl_on_the_bridge
The World Is Not Enough;;49;;52;;PG-13;;Bond (Pierce Brosnan) must race to defuse an international power struggle with the world's oil supply hanging in the balance. Elektra King (Sophie Marceau), is the daughter of a murdered oil tycoon whom Bond is assigned to protect. The villain is Renard (Robert Carlyle), who has a bullet lodged in his brain rendering him unable to feel pain. Also featuring nuclear weapons expert Dr. Christmas Jones (Denise Richards).;;Action;;Michael Apted;;1999;;Pierce Brosnan,Sophie Marceau,Robert Carlyle,Denise Richards,Robbie Coltrane,Judi Dench,Desmond Llewelyn,John Cleese,Maria Grazia Cucinotta,Samantha Bond,Michael Kitchen,Colin Salmon,Goldie,David Calder,Serena Scott Thomas,Ulrich Thomsen,John Seru,Claude-Oliver Rudolph;;https://www.rottentomatoes.com/m/world_is_not_enough
The Thomas Crown Affair;;77;;70;;R;;Bored billionaire Thomas Crown (Pierce Brosnan) decides to entertain himself by stealing a Monet from a reputed museum. When Catherine Banning (Rene Russo), an investigator for the museum's insurance company, takes an interest in Crown, a complicated back-and-forth game with romantic undertones begins between them. In an attempt to find out where Banning's loyalties lie, Crown returns the painting and essentially turns himself in, hoping that Banning's feelings for him will lead to an escape.;;Drama,Crime,Romance,Mystery & thriller;;John McTiernan;;1999;;Pierce Brosnan,Rene Russo,Denis Leary,Ben Gazzara,Frankie Faison,Fritz Weaver,Charles Keating,Mark Margolis,Faye Dunaway,Michael Lombard,Bill Ambrozy,Michael S. Bahr,Robert Novak,Joe Lamb,James Saito,Esther Cañadas,Mischa Hausserman,Daniel Oreskes,Dominic Chianese Jr.,Ritchie Coster;;https://www.rottentomatoes.com/m/thomas_crown_affair_the
Jesus' Son;;83;;80;;R;;Set in the early 1970's, "Jesus' Son" is a series of linked yet discrete stories that chart the to-hell-and-back journey of a young man known only as "FH." Told in the way a person might recount a series of anecdotes over a drink -- with all the mistakes and exaggerations, false starts and shuttling back in time that inevitably occurs -- it is a stunning glimpse into the way one man's heart and mind work.;;Drama;;Alison Maclean;;1999;;Billy Crudup,Samantha Morton,Denis Leary,Jack Black,Will Patton,Greg Germann,Holly Hunter,Dennis Hopper;;https://www.rottentomatoes.com/m/jesus_son
American Movie;;90;;94;;R;;In this cult-favorite documentary, Mark Borchardt, an aspiring filmmaker from a working-class Wisconsin background, is set on finishing his low-budget horror movie, despite a barrage of difficulties. Plagued by lack of cash, unreliable help and numerous personal problems, Mark wants to complete the film to raise funds for a more ambitious drama. With the assistance of his bumbling but loyal friend Mike Schank, Mark struggles to move forward, making for plenty of bittersweet moments.;;Documentary;;Chris Smith;;1999;;Mark Borchardt,Tom Schimmels,Monica Borchardt,Alex Borchardt,Chris Borchardt,Ken Keen,Mike Schank,Matt Weisman,Bill Borchardt,Cliff Borchardt,Tom Beach,Joan Petrie,Robert Richard Jorge;;https://www.rottentomatoes.com/m/american_movie
The Limey;;78;;92;;R;;The Limey follows Wilson (Terence Stamp), a tough English ex-con who travels to Los Angeles to avenge his daughter's death. Upon arrival, Wilson goes to task battling Valentine (Peter Fonda) and an army of L.A.'s toughest criminals, hoping to find clues and piece together what happened. After surviving a near-death beating, getting thrown from a building and being chased down a dangerous mountain road, the Englishman decides to dole out some bodily harm of his own.;;Drama,Crime;;Steven Soderbergh;;1999;;Terence Stamp,Peter Fonda,Lesley Ann Warren,Luis Guzmán,Barry Newman,Joe Dallesandro,Nicky Katt,Amelia Heinle,Melissa George;;https://www.rottentomatoes.com/m/limey
Blast From the Past;;56;;58;;PG-13;;Adam Webber (Brendan Fraser) has lived his entire life in confinement in a fallout shelter in Pasadena, Calif. When the Webber family's rations of food and supplies grow thin, Adam's eccentric father, Calvin (Christopher Walken), sends him on a dangerous restocking mission. When Adam emerges from the Webber family's subterranean refuge for the first time, he finds that rumors of a nuclear apocalypse were totally false -- and meets gorgeous Eve Rustikov (Alicia Silverstone).;;Comedy,Romance;;Hugh Wilson;;1999;;Brendan Fraser,Alicia Silverstone,Christopher Walken,Sissy Spacek,Dave Foley,Joey Slotnick,Dale Raoul,Scott Thomson,Deborah Kellner,Hayden Tank,Douglas Smith,Ryan Sparks,Don Yesso,Ted Kairys,Rex Linn,Cynthia Mace,Harry S. Murphy,Wendel Meldurm,Richard Gilbert-Hill,Steve Bean;;https://www.rottentomatoes.com/m/blast_from_the_past
October Sky;;88;;91;;PG;;John Hickam (Chris Cooper) is a West Virginia coal miner who loves his job and expects his sons, Jim (Scott Miles) and Homer (Jake Gyllenhaal), to follow in his footsteps. But Jim gets a football scholarship, and Homer becomes interested in rocket science after seeing Sputnik 1 crossing the sky. John disapproves of his son's new mania, but Homer begins building rockets with the help of friends and a sympathetic teacher (Laura Dern). Rocketry, he hopes, will prove his ticket to a better life.;;Drama;;Joe Johnston;;1999;;Jake Gyllenhaal,Chris Cooper,Laura Dern,Chris Owen,William Lee Scott,Chad Lindberg,Natalie Canerday,Scott Miles,Randy Stripling,Chris Ellis,O. Winston Link,Courtney Fendley,Frank Schuler,Kailie Hollister;;https://www.rottentomatoes.com/m/october_sky
Buena Vista Social Club;;90;;92;;G;;This documentary by lauded German filmmaker Wim Wenders follows renowned guitarist Ry Cooder and his son, Joachim, as they travel to Cuba and assemble a group of the country's finest musicians to record an album. Among the artists included in the project are singer Ibrahim Ferrer and pianist Rubén González, who are both interviewed and featured in studio footage. Eventually the ensemble travels to the United States to perform in front of rapt audiences.;;Documentary,Music;;Wim Wenders;;1999;;Luis Barzaga,Joachim Cooder,Ry Cooder,Julio Alberto Fernández,Ibrahim Ferrer,Carlos González,Rubén González,Salvador Repilado Labrada,Pío Leyva,Manuel "Puntillita" Licea,Orlando "Cachaíto" López,Benito Suárez Magana,Manuel " Guajiro" Mirabal,Eliades Ochoa,Omara Portuondo,Compay Segundo,Julienne Oviedo Sánchez,Barbarito Torres,Alberto Virgilio Valdés,Lázaro Villa;;https://www.rottentomatoes.com/m/1087935-buena_vista_social_club
Trekkies;;70;;85;;PG;;The science fiction TV franchise "Star Trek" has had a seismic impact on the lives of its most obsessive fans. Known as Trekkies, these diehard devotees wear their Starfleet costumes in public, speak in Klingon and even redecorate their offices and homes to mimic the look of the "Star Trek" world. In this documentary, former "Star Trek" actress Denise Crosby travels the country interviewing famous fans like Barbara Adams and exploring the reasons behind the show's enduring appeal.;;Documentary;;Roger Nygard;;1999;;Denise Crosby,Barbara Adams,Denis Bourguignon,David Greenstein,Laurel Greenstein,Gabriel Köerner,Richard Koerner,Rich Kronfeld,Joyce Mason,Evelyn De Biase,Anne Kathleen Murphy,Majel Roddenberry,James Doohan;;https://www.rottentomatoes.com/m/trekkies
Dogma;;85;;67;;R;;Two fallen angels who were ejected from paradise find themselves banned in Wisconsin. They are now headed for New Jersey where they find a loophole that can get them back into heaven. The only catch is that it will destroy humanity. A group bands together to stop them.;;Comedy;;Kevin Smith;;1999;;Ben Affleck,Linda Fiorentino,Matt Damon,George Carlin,Salma Hayek,Jason Lee,Jason Mewes,Alan Rickman,Chris Rock,Bud Cort,Alanis Morissette,Kevin Smith,Jeff Anderson,Brian O'Halloran,Janeane Garofalo,Betty Aberlin,Dan Etheridge,Guinevere Turner,Barret Hackney,Jared Pfennigwerth;;https://www.rottentomatoes.com/m/dogma
Office Space;;93;;80;;R;;Corporate drone Peter Gibbons (Ron Livingston) hates his soul-killing job at software company Initech. While undergoing hypnotherapy, Peter is left in a blissful state when his therapist dies in the middle of their session. He refuses to work overtime, plays games at his desk and unintentionally charms two consultants into putting him on the management fast-track. When Peter's friends learn they're about to be downsized, they hatch a revenge plot against the company inspired by "Superman III.";;Comedy;;Mike Judge;;1999;;Ron Livingston,Jennifer Aniston,David Herman,Ajay Naidu,Diedrich Bader,Stephen Root,Gary Cole,Richard Riehle,John C. McGinley,Ali Wentworth,Rupert Reyes,Todd Duffey,Jennifer Emerson;;https://www.rottentomatoes.com/m/office_space
Show Me Love;;86;;90;;NC;;Teens Elin (Alexandra Dahlström) and Agnes (Rebecca Liljeberg) are schoolmates. Elin is upbeat and popular, while Agnes is morose and friendless. And both girls are very frustrated with life. Elin dreams of fleeing their dull Swedish town. Agnes dreams of Elin. Though Agnes has never acted on her feelings, it's widely rumored she's a lesbian. But when Elin kisses Agnes on a cruel dare, it leads to an apology, a growing closeness between the girls and a plan to solve the problems of both.;;Drama;;Lukas Moodysson;;1999;;Alexandra Dahlström,Rebecca Liljeberg,Erica Carlson,Mathias Rust,Stefan Hörberg,Josefin Nyberg,Ralph Carlsson,Maria Hedborg,Axel Widegren,Jill Ung,Lisa Skagerstam,Elinor Johansson,Jessica Melkersson,Lina Svantesson,Johanna Larsson;;https://www.rottentomatoes.com/m/show_me_love
American Pie;;61;;61;;R;;A riotous and raunchy exploration of the most eagerly anticipated -- and most humiliating -- rite of adulthood, known as losing one's virginity. In this hilarious lesson in life, love and libido, a group of friends, fed up with their well-deserved reputations as sexual no-hitters, decide to take action.;;Comedy;;Paul Weitz;;1999;;Jason Biggs,Shannon Elizabeth,Alyson Hannigan,Chris Klein,Natasha Lyonne,Thomas Ian Nicholas,Tara Reid,Seann William Scott,Mena Suvari,Eddie Kaye Thomas,Eugene Levy,Jennifer Coolidge,Chris Owen,Clyde Kusatsu,Lawrence Pressman,Woody Schultz,Travis Barker,Mark Hoppus,Thomas DeLonge,Eli Marienthal;;https://www.rottentomatoes.com/m/american_pie
Get Real;;84;;79;;R;;Steven (Ben Silverstone) spends his school days longing for all-star athlete John (Brad Gorton). But John has a gorgeous girlfriend, and Steven is still in the closet about being gay. The only one who knows the teenager's secret is his friend Linda (Charlotte Brittain). After a curious run-in with John in a public restroom, Steven starts to wonder if the jock is straight after all. When they start a romance, it threatens to expose the truth about both of them.;;Drama,Comedy,Lgbtq+;;Simon Shore;;1999;;Ben Silverstone,Brad Gorton,Charlotte Brittain,Stacy Hart,Kate McEnery,Tim Harris,James D. White,Patrick Nielsen,Louise J. Taylor,James Perkins,Nicholas Hunter,Jacquetta May,David Lumsden,David Elliot,Morgan Jones,Richard Hawley,Steven Mason,Charlotte Hanson,Alina Hazeldine,Steven Elder;;https://www.rottentomatoes.com/m/get_real
Bringing Out the Dead;;70;;72;;R;;After a disheartening and haunting career wears him down, New York City paramedic Frank Pierce (Nicolas Cage) begins to collapse under the strain of saving lives and witnessing deaths. Through the course of a few nights, three co-workers (John Goodman, Ving Rhames, Tom Sizemore) accompany Pierce as he grasps for sanity and pushes to be fired. Before Pierce falls off the edge, he still has a hope when he forms a friendship with a victim's daughter (Patricia Arquette).;;Drama;;Martin Scorsese;;1999;;Nicolas Cage,Patricia Arquette,John Goodman,Ving Rhames,Tom Sizemore,Marc Anthony,Mary Beth Hurt,Cliff Curtis,Nestor Serrano,Aida Turturro,Cynthia Roman,Afemo Omilami,Cullen O. Johnson,Arthur J. Nascarella;;https://www.rottentomatoes.com/m/bringing_out_the_dead
The Hurricane;;87;;83;;R;;Denzel Washington is Rubin "Hurricane" Carter, a man whose dreams of winning the middleweight boxing title were destroyed when he was arrested along with another man for the murders of 3 people in a New Jersey bar. Wrongfully accused, Carter and John Artis were sentenced to 3 life terms in prison.;;Drama;;Norman Jewison;;1999;;Denzel Washington,Vicellous Reon Shannon,Deborah Kara Unger,Liev Schreiber,John Hannah,Dan Hedaya,Debbi Morgan,Clancy Brown,David Paymer,Harris Yulin,Rod Steiger,Garland Whitt;;https://www.rottentomatoes.com/m/1093641-hurricane
Toy Story 2;;87;;100;;G;;Woody (Tom Hanks) is stolen from his home by toy dealer Al McWhiggin (Wayne Knight), leaving Buzz Lightyear (Tim Allen) and the rest of the gang to try to rescue him. But when Woody discovers that he's actually a valuable collectible from a once-popular television show called "Woody's Roundup" and is reunited with his horse Bullseye, Jessie the yodeling cowgirl (Joan Cusack) and his faithful sidekick, Stinky Pete the Prospector (Kelsey Grammer), he doesn't want to leave.;;Animation,Fantasy,Comedy,Kids & family,Adventure;;Ash Brannon,John Lasseter,Lee Unkrich;;1999;;Tom Hanks,Tim Allen,Joan Cusack,Kelsey Grammer,Don Rickles,Jim Varney,Wallace Shawn,John Ratzenberger,Annie Potts,Wayne Knight,John Morris,Laurie Metcalf,Estelle Harris,R. Lee Ermey,Jodi Benson,Jonathan Harris,Joe Ranft,Andrew Stanton,Jeff Pidgeon;;https://www.rottentomatoes.com/m/toy_story_2
